"VEGETABLES NON-CASH SALES","",""
"Year","Fiscal Year","Calendar Year"
"","# of Pounds (millions)","# of Pounds (millions)"
"1996","2.827","3.578"
"1997","2.980","2.479"
"1998","2.794","2.732"
"1999","3.060","4.171"
"2000","4.361","3.442"
"2001","3.199","3.391"
"2002","3.575","3.575"
"2003","3.424","3.654"
"2004","3.458","3.700"
"2005","3.694","3.340"
"2006","3.262","3.214"
