"FEMALES","","","","",""
"BLACK","WHITE","HISPANIC","OTHER","TOTAL","PERCENT"
"0","0","0","0","9","25.71%"
"0","1","0","0","16","45.71%"
"0","0","0","0","8","22.86%"
"0","0","0","0","2","5.71%"
"0","1","0","0","35","100.00%"
