"race","male","percent_of_male_pop","female","percent_of_female_pop","count","percent_of_total"
"Black","13743","73.34%","1079","62.84%","14822","72.46%"
"White","4886","26.08%","623","36.28%","5509","26.93%"
"Hispanic","71","0.38%","7","0.41%","78","0.38%"
"Native American","17","0.09%","5","0.29%","22","0.11%"
"Asian","21","0.11%","3","0.17%","24","0.12%"
"Unknown","0","0.00%","0","0.00%","1","0.00%"
"TOTAL","18738","100.00%","1717","100.00%","20456","100.00%"
