"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","17.27",""
"Homicide/Manslaughter","","16.41",""
"Possession of Drugs","","17.16",""
"Property","","17.44",""
"Robbery","","16.66",""
"Sale of Drugs","","16.82",""
"Sex Offense","","17.00",""
"Violent","","16.70",""
