"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","29.10",""
"Homicide/Manslaughter","","28.26",""
"Property","","34.76",""
"Possession of Drugs","","33.04",""
"Robbery","","25.39",""
"Sale of Drugs","","32.25",""
"Sex Offense","","34.08",""
"Violent","","30.48",""
