"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","49.54",""
"Homicide/Manslaughter","","48.80",""
"Property","","52.30",""
"Drug Possession","","52.37",""
"Robbery","","41.41",""
"Sale of Drugs","","51.45",""
"Sex Offense","","53.24",""
"Violent","","51.53",""
