"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","9.11",""
"Homicide/Manslaughter","","38.07",""
"Property","","5.72",""
"Possession of Drugs","","8.00",""
"Robbery","","16.66",""
"Sale of Drugs","","11.54",""
"Sex Offense","","19.43",""
"Violent","","13.26",""
