"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","28.51",""
"Homicide/Manslaughter","","28.61",""
"Property","","34.78",""
"Possession of Drugs","","32.92",""
"Robbery","","25.25",""
"Sale of Drugs","","32.33",""
"Sex Offense","","34.33",""
"Violent","","29.43",""
