"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","53.28",""
"Homicide/Manslaughter","","54.69",""
"Property","","53.72",""
"Drug Possession","","53.96",""
"Robbery","","53.03",""
"Sale of Drugs","","54.48",""
"Sex Offense","","56.24",""
"Violent","","52.79",""
