"","Northern County with highest number convictions","Lee","418"
"","Central County with highest number convictions","Hinds","543"
"","Southern County with highest number convictions","Harrison","898"
"RECAP","","",""
"","","Tishomingo,",""
"","Northern County with lowest number convictions","",""
"","","Yalobusha","28"
"","Central County with lowest number convictions","Issaquena","2"
"","","Jeff Davis,",""
"","Southern County with lowest number convictions","",""
"","","Kemper","19"
