"COUNTY","OFFENDERS","%"
"Adams","0",".00"
"Lincoln","0",".00"
"Amite","0",".00"
"Madison","0",".00"
"Claiborne","1","20.00"
"Pike","0",".00"
"Copiah","3","60.00"
"Rankin","0",".00"
"Franklin","0",".00"
"Sharkey","0",".00"
"Hinds","0",".00"
"Walthall","0",".00"
"Holmes","1","20.00"
"Warren","0",".00"
"Humphreys","0",".00"
"Wilkinson","0",".00"
"Issaquena","0",".00"
"Yazoo","0",".00"
"Jefferson","0",".00"
"TOTAL","5","29.42"
