"OFFENSE","AVERAGE SENTENCE LENGTH IN YEARS","",""
"Burglary","","6.68",""
"Homicide/Manslaughter","","36.25",""
"Possession of Drugs","","3.36",""
"Property","","6.33",""
"Robbery","","6.38",""
"Sale of Drugs","","17.50",""
"Sex Offense","","14.44",""
"Violent","","8.00",""
