"OFFENSE","AVERAGE AGE AT TIME OF OFFENSE","",""
"Burglary","","28.68",""
"Homicide/Manslaughter","","31.39",""
"Property","","34.65",""
"Possession of Drugs","","32.60",""
"Robbery","","25.92",""
"Sale of Drugs","","32.13",""
"Sex Offense","","34.99",""
"Violent","","31.03",""
